Unnamed: 0,val_ids,val_diff,val_squared_diff,val_gt_size,val_pred_size,reldiff,reldiffsim,predsizewtags,dumbpredwtags,dumbpredwtags2
128,Case44_17.nii,"[147455.953125, 0.4090009927749634]",0.1689,"[147456.0, 0.0]","[0.04901496320962906, 0.4090009927749634]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
36,Case44_18.nii,"[147455.953125, 0.4013710021972656]",5857395.0,"[147456.0, 0.0]","[0.04375234618782997, 0.4013710021972656]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
153,Case44_19.nii,"[147455.96875, 0.41239315271377563]",7998896.5,"[147456.0, 0.0]","[0.026830922812223434, 0.41239315271377563]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
270,Case44_2.nii,"[147455.953125, 0.40199506282806396]",3154908.0,"[147456.0, 0.0]","[0.04354773834347725, 0.40199506282806396]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
433,Case44_20.nii,"[147455.96875, 0.4214176535606384]",4153427.0,"[147456.0, 0.0]","[0.03126882016658783, 0.4214176535606384]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
355,Case44_21.nii,"[147455.953125, 0.4183994233608246]",14394986.0,"[147456.0, 0.0]","[0.04205375909805298, 0.4183994233608246]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
179,Case44_22.nii,"[147455.96875, 0.41887956857681274]",5569002.5,"[147456.0, 0.0]","[0.030595414340496063, 0.41887956857681274]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
5,Case44_23.nii,"[147455.96875, 0.4170987606048584]",18103244.0,"[147456.0, 0.0]","[0.028360355645418167, 0.4170987606048584]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
396,Case44_3.nii,"[147455.9375, 0.40540266036987305]",7781564.0,"[147456.0, 0.0]","[0.06004878133535385, 0.40540266036987305]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
401,Case44_4.nii,"[147455.9375, 0.4167674779891968]",8798887.0,"[147456.0, 0.0]","[0.0566377192735672, 0.4167674779891968]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
257,Case44_5.nii,"[146028.953125, 1427.40478515625]",7026231.0,"[146029.0, 1427.0]","[0.04473938047885895, 0.4047938585281372]",1.0003,1.0003,"[147455.59520614147, 0.4047938585281372]","[140225, 8000]","[147018.0, 4372.0]"
207,Case44_6.nii,"[145909.953125, 1546.4140625]",2275013.5,"[145910.0, 1546.0]","[0.04174741730093956, 0.41405707597732544]",1.0003,1.0003,"[147455.58594292402, 0.41405707597732544]","[140225, 8000]","[147018.0, 4372.0]"
88,Case44_7.nii,"[145182.953125, 2273.398681640625]",8661868.0,"[145183.0, 2273.0]","[0.04569011181592941, 0.3988024592399597]",1.0002,1.0002,"[147455.60119754076, 0.3988024592399597]","[140225, 8000]","[147018.0, 4372.0]"
183,Case44_8.nii,"[144556.953125, 2899.3974609375]",9290237.0,"[144557.0, 2899.0]","[0.04792887344956398, 0.3975360095500946]",1.0001,1.0001,"[147455.60246399045, 0.3975360095500946]","[140225, 8000]","[147018.0, 4372.0]"
111,Case44_9.nii,"[143964.9375, 3491.41650390625]",18141050.0,"[143965.0, 3491.0]","[0.057054825127124786, 0.41645336151123047]",1.0001,1.0001,"[147455.5835466385, 0.41645336151123047]","[140225, 8000]","[147018.0, 4372.0]"
40,Case45_0.nii,"[147455.953125, 0.3982533812522888]",2398130.0,"[147456.0, 0.0]","[0.042548734694719315, 0.3982533812522888]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
139,Case45_1.nii,"[147455.96875, 0.41154152154922485]",7511424.0,"[147456.0, 0.0]","[0.032644644379615784, 0.41154152154922485]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
301,Case45_10.nii,"[144373.953125, 3082.39892578125]",4966453.0,"[144374.0, 3082.0]","[0.040252044796943665, 0.39886337518692017]",1.0001,1.0001,"[147455.6011366248, 0.39886337518692017]","[140225, 8000]","[147018.0, 4372.0]"
368,Case45_11.nii,"[144305.953125, 3150.40625]",2481265.0,"[144306.0, 3150.0]","[0.050290562212467194, 0.4062354266643524]",1.0001,1.0001,"[147455.59376457334, 0.4062354266643524]","[140225, 8000]","[147018.0, 4372.0]"
73,Case45_12.nii,"[144237.96875, 3218.413330078125]",15497024.0,"[144238.0, 3218.0]","[0.03517472743988037, 0.4132222831249237]",1.0001,1.0001,"[147455.58677771688, 0.4132222831249237]","[140225, 8000]","[147018.0, 4372.0]"
232,Case45_13.nii,"[144319.953125, 3136.398193359375]",14946854.0,"[144320.0, 3136.0]","[0.04423975944519043, 0.3980785608291626]",1.0001,1.0001,"[147455.60192143917, 0.3980785608291626]","[140225, 8000]","[147018.0, 4372.0]"
236,Case45_14.nii,"[144996.96875, 2459.40478515625]",2193957.0,"[144997.0, 2459.0]","[0.03798850625753403, 0.40481120347976685]",1.0002,1.0002,"[147455.59518879652, 0.40481120347976685]","[140225, 8000]","[147018.0, 4372.0]"
64,Case45_15.nii,"[145974.96875, 1481.396484375]",10883636.0,"[145975.0, 1481.0]","[0.03661540150642395, 0.396457314491272]",1.0003,1.0003,"[147455.6035426855, 0.396457314491272]","[140225, 8000]","[147018.0, 4372.0]"
371,Case45_16.nii,"[147455.953125, 0.4016760289669037]",2481265.0,"[147456.0, 0.0]","[0.04594530910253525, 0.4016760289669037]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
291,Case45_17.nii,"[147455.96875, 0.41399264335632324]",3075476.25,"[147456.0, 0.0]","[0.03788409382104874, 0.41399264335632324]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
380,Case45_18.nii,"[147455.96875, 0.42053863406181335]",4121723.25,"[147456.0, 0.0]","[0.03645072132349014, 0.42053863406181335]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
281,Case45_19.nii,"[147455.96875, 0.40328729152679443]",22564560.0,"[147456.0, 0.0]","[0.03209888935089111, 0.40328729152679443]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
325,Case45_2.nii,"[147455.96875, 0.39679867029190063]",15538074.0,"[147456.0, 0.0]","[0.036192797124385834, 0.39679867029190063]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
115,Case45_20.nii,"[147455.96875, 0.4071579575538635]",7947694.0,"[147456.0, 0.0]","[0.03761511296033859, 0.4071579575538635]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
185,Case45_21.nii,"[147455.953125, 0.39961355924606323]",14336984.0,"[147456.0, 0.0]","[0.04556100815534592, 0.39961355924606323]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
252,Case45_22.nii,"[147455.953125, 0.40427345037460327]",6414564.0,"[147456.0, 0.0]","[0.03920338302850723, 0.40427345037460327]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
410,Case45_23.nii,"[147455.953125, 0.3985123336315155]",19203170.0,"[147456.0, 0.0]","[0.04753261059522629, 0.3985123336315155]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
453,Case45_3.nii,"[147455.96875, 0.41124916076660156]",3482744.75,"[147456.0, 0.0]","[0.037564538419246674, 0.41124916076660156]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
466,Case45_4.nii,"[147455.96875, 0.4025878310203552]",6805394.5,"[147456.0, 0.0]","[0.033025871962308884, 0.4025878310203552]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
321,Case45_5.nii,"[146451.96875, 1004.4076538085938]",11058538.0,"[146452.0, 1004.0]","[0.03679481893777847, 0.40765467286109924]",1.0004,1.0004,"[147455.59234532714, 0.40765467286109924]","[140225, 8000]","[147018.0, 4372.0]"
151,Case45_6.nii,"[146478.953125, 977.4049682617188]",10690244.0,"[146479.0, 977.0]","[0.04330925643444061, 0.40497323870658875]",1.0004,1.0004,"[147455.5950267613, 0.40497323870658875]","[140225, 8000]","[147018.0, 4372.0]"
35,Case45_7.nii,"[145914.953125, 1541.39794921875]",10442591.0,"[145915.0, 1541.0]","[0.04001732915639877, 0.3979314863681793]",1.0003,1.0003,"[147455.60206851363, 0.3979314863681793]","[140225, 8000]","[147018.0, 4372.0]"
126,Case45_8.nii,"[145286.953125, 2169.4013671875]",9628383.0,"[145287.0, 2169.0]","[0.045817941427230835, 0.401441365480423]",1.0002,1.0002,"[147455.59855863452, 0.401441365480423]","[140225, 8000]","[147018.0, 4372.0]"
58,Case45_9.nii,"[145022.96875, 2433.404541015625]",1480364.5,"[145023.0, 2433.0]","[0.03725290670990944, 0.40447118878364563]",1.0002,1.0002,"[147455.59552881122, 0.40447118878364563]","[140225, 8000]","[147018.0, 4372.0]"
219,Case46_0.nii,"[147455.96875, 0.40914398431777954]",18277396.0,"[147456.0, 0.0]","[0.02383406087756157, 0.40914398431777954]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
86,Case46_1.nii,"[147455.96875, 0.4013253450393677]",21735016.0,"[147456.0, 0.0]","[0.0378289595246315, 0.4013253450393677]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
188,Case46_10.nii,"[142290.96875, 5165.40234375]",14804329.0,"[142291.0, 5165.0]","[0.037298038601875305, 0.4022728502750397]",1.0001,1.0001,"[147455.59772714972, 0.4022728502750397]","[140225, 8000]","[147018.0, 4372.0]"
117,Case46_11.nii,"[142023.953125, 5432.388671875]",14161838.0,"[142024.0, 5432.0]","[0.040798112750053406, 0.3888121545314789]",1.0001,1.0001,"[147455.61118784547, 0.3888121545314789]","[140225, 8000]","[147018.0, 4372.0]"
413,Case46_12.nii,"[141703.953125, 5752.40087890625]",8272529.0,"[141704.0, 5752.0]","[0.04094812273979187, 0.40079188346862793]",1.0001,1.0001,"[147455.59920811653, 0.40079188346862793]","[140225, 8000]","[147018.0, 4372.0]"
253,Case46_13.nii,"[142390.953125, 5065.39794921875]",6414564.0,"[142391.0, 5065.0]","[0.0461253821849823, 0.39783045649528503]",1.0001,1.0001,"[147455.6021695435, 0.39783045649528503]","[140225, 8000]","[147018.0, 4372.0]"
241,Case46_14.nii,"[143498.953125, 3957.42431640625]",21875098.0,"[143499.0, 3957.0]","[0.05271482467651367, 0.42419782280921936]",1.0001,1.0001,"[147455.5758021772, 0.42419782280921936]","[140225, 8000]","[147018.0, 4372.0]"
416,Case46_15.nii,"[144211.984375, 3244.401611328125]",13832028.0,"[144212.0, 3244.0]","[0.018681086599826813, 0.40168556571006775]",1.0001,1.0001,"[147455.5983144343, 0.40168556571006775]","[140225, 8000]","[147018.0, 4372.0]"
105,Case46_16.nii,"[145504.96875, 1951.398193359375]",1776822.125,"[145505.0, 1951.0]","[0.03301152586936951, 0.39824143052101135]",1.0002,1.0002,"[147455.60175856948, 0.39824143052101135]","[140225, 8000]","[147018.0, 4372.0]"
192,Case46_17.nii,"[147455.96875, 0.4081494212150574]",2068421.625,"[147456.0, 0.0]","[0.033514298498630524, 0.4081494212150574]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
98,Case46_18.nii,"[147455.984375, 0.40156450867652893]",4008892.25,"[147456.0, 0.0]","[0.018827497959136963, 0.40156450867652893]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
200,Case46_19.nii,"[147455.984375, 0.40766459703445435]",3045740.75,"[147456.0, 0.0]","[0.022286899387836456, 0.40766459703445435]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
384,Case46_2.nii,"[147455.96875, 0.4220738112926483]",4727161.5,"[147456.0, 0.0]","[0.03144659847021103, 0.4220738112926483]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
364,Case46_20.nii,"[147455.96875, 0.4052964448928833]",5665553.5,"[147456.0, 0.0]","[0.027618028223514557, 0.4052964448928833]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
296,Case46_21.nii,"[147456.0, 0.3902047276496887]",6763883.0,"[147456.0, 0.0]","[0.006618432700634003, 0.3902047276496887]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
227,Case46_22.nii,"[147455.984375, 0.3994448184967041]",20778900.0,"[147456.0, 0.0]","[0.021875828504562378, 0.3994448184967041]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
67,Case46_23.nii,"[147455.984375, 0.4049752950668335]",10883636.0,"[147456.0, 0.0]","[0.012710630893707275, 0.4049752950668335]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
287,Case46_3.nii,"[147455.953125, 0.4122515022754669]",0.169,"[147456.0, 0.0]","[0.04689781740307808, 0.4122515022754669]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
274,Case46_4.nii,"[147455.953125, 0.3993240296840668]",10323932.0,"[147456.0, 0.0]","[0.04288499057292938, 0.3993240296840668]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
385,Case46_5.nii,"[147455.96875, 0.4005608558654785]",4727161.5,"[147456.0, 0.0]","[0.03020298480987549, 0.4005608558654785]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
76,Case46_6.nii,"[146098.96875, 1357.3975830078125]",8711946.0,"[146099.0, 1357.0]","[0.0285649411380291, 0.39754539728164673]",1.0003,1.0003,"[147455.60245460272, 0.39754539728164673]","[140225, 8000]","[147018.0, 4372.0]"
223,Case46_7.nii,"[145526.96875, 1929.4073486328125]",7522006.0,"[145527.0, 1929.0]","[0.03612837567925453, 0.40732142329216003]",1.0002,1.0002,"[147455.5926785767, 0.40732142329216003]","[140225, 8000]","[147018.0, 4372.0]"
70,Case46_8.nii,"[144333.96875, 3122.40380859375]",8420252.0,"[144334.0, 3122.0]","[0.0364135205745697, 0.4036986827850342]",1.0001,1.0001,"[147455.59630131721, 0.4036986827850342]","[140225, 8000]","[147018.0, 4372.0]"
228,Case46_9.nii,"[143024.96875, 4431.38818359375]",5691999.5,"[143025.0, 4431.0]","[0.027858708053827286, 0.3884223401546478]",1.0001,1.0001,"[147455.61157765985, 0.3884223401546478]","[140225, 8000]","[147018.0, 4372.0]"
155,Case47_0.nii,"[147455.953125, 0.4130308926105499]",7998896.5,"[147456.0, 0.0]","[0.04340460151433945, 0.4130308926105499]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
23,Case47_1.nii,"[147455.953125, 0.4083384871482849]",588603.9375,"[147456.0, 0.0]","[0.045498695224523544, 0.4083384871482849]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
351,Case47_10.nii,"[143420.953125, 4035.403076171875]",7638315.0,"[143421.0, 4035.0]","[0.05043948069214821, 0.40316423773765564]",1.0001,1.0001,"[147455.59683576226, 0.40316423773765564]","[140225, 8000]","[147018.0, 4372.0]"
430,Case47_11.nii,"[143228.953125, 4227.41015625]",7157589.0,"[143229.0, 4227.0]","[0.0441775918006897, 0.4101872742176056]",1.0001,1.0001,"[147455.58981272578, 0.4101872742176056]","[140225, 8000]","[147018.0, 4372.0]"
0,Case47_12.nii,"[142951.953125, 4504.4072265625]",6680748.0,"[142952.0, 4504.0]","[0.03951456770300865, 0.4073895812034607]",1.0001,1.0001,"[147455.5926104188, 0.4073895812034607]","[140225, 8000]","[147018.0, 4372.0]"
176,Case47_13.nii,"[143401.953125, 4054.3955078125]",5569002.5,"[143402.0, 4054.0]","[0.03915020078420639, 0.39552441239356995]",1.0001,1.0001,"[147455.6044755876, 0.39552441239356995]","[140225, 8000]","[147018.0, 4372.0]"
171,Case47_14.nii,"[143539.9375, 3916.40380859375]",15488317.0,"[143540.0, 3916.0]","[0.057074397802352905, 0.40379518270492554]",1.0001,1.0001,"[147455.5962048173, 0.40379518270492554]","[140225, 8000]","[147018.0, 4372.0]"
11,Case47_15.nii,"[144826.953125, 2629.41455078125]",14104931.0,"[144827.0, 2629.0]","[0.04737967997789383, 0.4146050214767456]",1.0002,1.0002,"[147455.58539497852, 0.4146050214767456]","[140225, 8000]","[147018.0, 4372.0]"
428,Case47_16.nii,"[146296.953125, 1159.3997802734375]",7157589.0,"[146297.0, 1159.0]","[0.0489250086247921, 0.39982759952545166]",1.0003,1.0003,"[147455.60017240047, 0.39982759952545166]","[140225, 8000]","[147018.0, 4372.0]"
361,Case47_17.nii,"[146886.953125, 569.415771484375]",81058.7031,"[146887.0, 569.0]","[0.05051303282380104, 0.4158015251159668]",1.0007,1.0007,"[147455.58419847488, 0.4158015251159668]","[140225, 8000]","[147018.0, 4372.0]"
448,Case47_18.nii,"[147455.953125, 0.4130047559738159]",3226331.75,"[147456.0, 0.0]","[0.04611072689294815, 0.4130047559738159]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
340,Case47_19.nii,"[147455.953125, 0.4019177556037903]",1436879.125,"[147456.0, 0.0]","[0.048389237374067307, 0.4019177556037903]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
437,Case47_2.nii,"[147455.96875, 0.41408199071884155]",6433158.0,"[147456.0, 0.0]","[0.032677579671144485, 0.41408199071884155]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
49,Case47_20.nii,"[147455.9375, 0.4084211587905884]",10370398.0,"[147456.0, 0.0]","[0.05766988545656204, 0.4084211587905884]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
134,Case47_21.nii,"[147455.953125, 0.41447365283966064]",7056876.0,"[147456.0, 0.0]","[0.04212139919400215, 0.41447365283966064]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
305,Case47_22.nii,"[147455.953125, 0.40017056465148926]",11889834.0,"[147456.0, 0.0]","[0.050212133675813675, 0.40017056465148926]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
480,Case47_23.nii,"[147455.96875, 0.4072359800338745]",12111184.0,"[147456.0, 0.0]","[0.033031243830919266, 0.4072359800338745]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
345,Case47_3.nii,"[147455.96875, 0.41288307309150696]",10721373.0,"[147456.0, 0.0]","[0.03487227112054825, 0.41288307309150696]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
341,Case47_4.nii,"[147455.9375, 0.41904401779174805]",1436879.125,"[147456.0, 0.0]","[0.05593697354197502, 0.41904401779174805]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
450,Case47_5.nii,"[147455.953125, 0.4210529327392578]",3226331.75,"[147456.0, 0.0]","[0.052922360599040985, 0.4210529327392578]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
20,Case47_6.nii,"[145921.953125, 1534.410400390625]",588603.9375,"[145922.0, 1534.0]","[0.04306231439113617, 0.4103601574897766]",1.0003,1.0003,"[147455.5896398425, 0.4103601574897766]","[140225, 8000]","[147018.0, 4372.0]"
165,Case47_7.nii,"[145579.953125, 1876.4127197265625]",14240262.0,"[145580.0, 1876.0]","[0.04269199073314667, 0.4126896858215332]",1.0002,1.0002,"[147455.58731031418, 0.4126896858215332]","[140225, 8000]","[147018.0, 4372.0]"
12,Case47_8.nii,"[144682.9375, 2773.40478515625]",1922943.625,"[144683.0, 2773.0]","[0.05915158987045288, 0.4047560393810272]",1.0001,1.0001,"[147455.59524396062, 0.4047560393810272]","[140225, 8000]","[147018.0, 4372.0]"
173,Case47_9.nii,"[143825.953125, 3630.410400390625]",3294970.0,"[143826.0, 3630.0]","[0.04508744180202484, 0.41032031178474426]",1.0001,1.0001,"[147455.58967968822, 0.41032031178474426]","[140225, 8000]","[147018.0, 4372.0]"
104,Case48_0.nii,"[147455.96875, 0.4069564938545227]",1776822.125,"[147456.0, 0.0]","[0.03680785000324249, 0.4069564938545227]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
191,Case48_1.nii,"[147455.953125, 0.4116726219654083]",14804329.0,"[147456.0, 0.0]","[0.04570651799440384, 0.4116726219654083]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
280,Case48_10.nii,"[144089.953125, 3366.4052734375]",22564560.0,"[144090.0, 3366.0]","[0.04003744572401047, 0.40515610575675964]",1.0001,1.0001,"[147455.59484389424, 0.40515610575675964]","[140225, 8000]","[147018.0, 4372.0]"
376,Case48_11.nii,"[142944.953125, 4511.4150390625]",24728434.0,"[142945.0, 4511.0]","[0.04482809081673622, 0.4149963855743408]",1.0001,1.0001,"[147455.58500361443, 0.4149963855743408]","[140225, 8000]","[147018.0, 4372.0]"
82,Case48_12.nii,"[142714.96875, 4741.4033203125]",17688978.0,"[142715.0, 4741.0]","[0.03845183923840523, 0.4032742381095886]",1.0001,1.0001,"[147455.5967257619, 0.4032742381095886]","[140225, 8000]","[147018.0, 4372.0]"
215,Case48_13.nii,"[142299.953125, 5156.4072265625]",9489617.0,"[142300.0, 5156.0]","[0.03960714489221573, 0.40746521949768066]",1.0001,1.0001,"[147455.5925347805, 0.40746521949768066]","[140225, 8000]","[147018.0, 4372.0]"
224,Case48_14.nii,"[142016.953125, 5439.40185546875]",20778900.0,"[142017.0, 5439.0]","[0.042939841747283936, 0.40164270997047424]",1.0001,1.0001,"[147455.59835729003, 0.40164270997047424]","[140225, 8000]","[147018.0, 4372.0]"
78,Case48_15.nii,"[141803.96875, 5652.40625]",8711946.0,"[141804.0, 5652.0]","[0.03231889009475708, 0.40646684169769287]",1.0001,1.0001,"[147455.5935331583, 0.40646684169769287]","[140225, 8000]","[147018.0, 4372.0]"
388,Case48_16.nii,"[142196.953125, 5259.40673828125]",23629736.0,"[142197.0, 5259.0]","[0.05455446243286133, 0.40680789947509766]",1.0001,1.0001,"[147455.59319210052, 0.40680789947509766]","[140225, 8000]","[147018.0, 4372.0]"
276,Case48_17.nii,"[142845.953125, 4610.40869140625]",21670184.0,"[142846.0, 4610.0]","[0.040833063423633575, 0.4088614583015442]",1.0001,1.0001,"[147455.5911385417, 0.4088614583015442]","[140225, 8000]","[147018.0, 4372.0]"
367,Case48_18.nii,"[143503.953125, 3952.414794921875]",5665553.5,"[143504.0, 3952.0]","[0.049563631415367126, 0.4147976040840149]",1.0001,1.0001,"[147455.58520239592, 0.4147976040840149]","[140225, 8000]","[147018.0, 4372.0]"
299,Case48_19.nii,"[146861.953125, 594.421630859375]",6763883.0,"[146862.0, 594.0]","[0.051840461790561676, 0.4216023087501526]",1.0007,1.0007,"[147455.57839769125, 0.4216023087501526]","[140225, 8000]","[147018.0, 4372.0]"
243,Case48_2.nii,"[147455.953125, 0.4154312014579773]",21875098.0,"[147456.0, 0.0]","[0.04153931885957718, 0.4154312014579773]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
101,Case48_20.nii,"[147455.953125, 0.40527281165122986]",1685309.25,"[147456.0, 0.0]","[0.04255981370806694, 0.40527281165122986]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
205,Case48_21.nii,"[147455.96875, 0.40676742792129517]",2275013.5,"[147456.0, 0.0]","[0.035749271512031555, 0.40676742792129517]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
